COGERH,,534500,,Dieterson Debus,"Gaveteiro Compartilhado Com 04 Gavetas   Largura 310mm, Profundidade 468mm, Altura 638mm. Acabamentos: Laterais, Fundo, Base E Chapéu: Cinza Frente De"
COGERH,,534501,,Dieterson Debus,"Gaveteiro Compartilhado Com 04 Gavetas   Largura 310mm, Profundidade 468mm, Altura 638mm. Acabamentos: Laterais, Fundo, Base E Chapéu: Cinza Frente De"
COGERH,,427884,,Dieterson Debus,"No Break, Potencia Nominal 1.200 Va, Bivolt Automático, Potencia Continua De 500 W"
COGERH,,427886,,Ligia Mendes,"No Break, Potencia Nominal 1.200 Va, Bivolt Automático, Potencia Continua De 500 W"
COGERH,,365140,,Dieterson Debus,Microcomputador Acompanhado 
COGERH,,314171,4091,Dieterson Debus,Gaveteiro Volante 
COGERH,,312743,2307,Ligia Mendes,Monitor De Vídeo Lcd 17 
COGERH,,312877,2441,Dieterson Debus,Máquina De Calcular
COGERH,,312475,2039,Dieterson Debus,"Armário De Escritório Em Mdf Melaminico
"
COGERH,,312476,2040,Dieterson Debus,"Armário De Escritório Em Mdf Melaminico,
"
COGERH,,312477,2041,Dieterson Debus,"Armário De Escritório Em Mdf Melaminico
"
COGERH,,312478,2042,Dieterson Debus,"Armário De Escritório Em Mdf Melaminico,
"
COGERH,,312479,2043,Dieterson Debus,"Armário De Escritório
"
COGERH,,312570,2134,Dieterson Debus,Mesa Em L
COGERH,,312573,2137,Dieterson Debus,Mesa Em L
COGERH,,310447,2,Dieterson Debus,Fragmentadora De Papéis
COGERH,,311091,650,Dieterson Debus,Gaveteiro
COGERH,,311344,908,Dieterson Debus,"Caixa De Sugestões Em Madeira,
"
COGERH,,311349,913,Dieterson Debus,"Caixa De Sugestões Em Madeira
"
COGERH,,311352,916,Dieterson Debus,"Caixa De Sugestões Em Madeira
"
COGERH,,311478,1042,Dieterson Debus,Seladora Manual
COGERH,,516121,,Dieterson Debus,"Impressora Multifuncional - Modelo Mps 5502mb
"
COGERH,,525372,,Wilker Fernando Berte,"Cadeira Giratória Com Apoio Para Os Braços Com Regulagem De Altura, Ajuste De Altura Do Assento, Regulagem De Curvatura Da Região Lombar, Apoio Para O
"
COGERH,,525393,,Dieterson Debus,"Cadeira Giratória Com Apoio Para Os Braços Com Regulagem De Altura, Ajuste De Altura Do Assento, Regulagem De Curvatura Da Região Lombar, Apoio Para O
"
COGERH,,525405,,Jessica Caroline Santos Butke,"Cadeira Giratória Com Apoio Para Os Braços Com Regulagem De Altura, Ajuste De Altura Do Assento, Regulagem De Curvatura Da Região Lombar, Apoio Para O
"
COGERH,,461976,,Wilker Fernando Berte,Notebook Hp 8470p
COGERH,,445283,,Dieterson Debus,"Microcomputador
"
COGERH,,445289,,Dieterson Debus,"Microcomputador
"
COGERH,,445305,,Dieterson Debus,"Microcomputador
"
COGERH,,445906,,Dieterson Debus,"Monitor Led
"
COGERH,,445931,,Dieterson Debus,"Monitor Led
"
COGERH,,440341,,Dieterson Debus,Monitor Led
COGERH,,440356,,Dieterson Debus,"Monitor Led
"
COGERH,,431131,,Ligia Mendes,Cadeira Giratória Alta
COGERH,,431152,,Ligia Mendes,"Cadeira Giratória Alta
"
COGERH,,413790,,Ligia Mendes,Computador
COGERH,,538545,,Rodolfo Eduardo Vertuan,"Ar Condicionado Split Lg 18000btu
"
COGERH,,546999,,Dieterson Debus,"Scanner De Mesa
"
COGERH,,529203,,Dieterson Debus,"Armário Balcão Baixo  Confeccionado Em  Mdp 15mm Espessura, Com Acabamento Nas Bordas Em Fita Mesma Cor Do Móvel,  Medidas  74 Cm Altura X 90 Largura"
COGERH,,530269,,Dieterson Debus,"Mesa Em L 1,30 X 1,40 X 0,60 - 25/18mm Mdp - Perfil Ergosoft E Fita - Pé Duplo Com Calha Passa Fio Mais Volante 4 Gavetas - 0,72 X 0,482 X 0,47 - 25/1"
COGERH,,530277,,Ligia Mendes,"Mesa Em L 1,30 X 1,40 X 0,60 - 25/18mm Mdp - Perfil Ergosoft E Fita - Pé Duplo Com Calha Passa Fio Mais Volante 4 Gavetas - 0,72 X 0,482 X 0,47 - 25/1"
COGERH,,530281,,Wilker Fernando Berte,"Mesa Em L 1,30 X 1,40 X 0,60 - 25/18mm Mdp - Perfil Ergosoft E Fita - Pé Duplo Com Calha Passa Fio Mais Volante 4 Gavetas - 0,72 X 0,482 X 0,47 - 25/1"
COGETI,,529101,,Leandro Augusto De Carvalho,"Access Point Wireless Contendo Dois Rádios [2.4ghz E 5ghz] Stand Alone E/Ou Tipo Fat Access Point Opera De Modo Independente, Sem A Necessidade De Uso
"
COGETI,,427177,,Leandro Augusto De Carvalho,Fonte De Energia - Poe
COGETI,,608968,,Leandro Augusto De Carvalho,Kvm Ioger Modelo Pp10065
COGETI,,575745,,Janiel De Oliveira Ferreira,"Balcão Baixo Dimensões: 0,75 X 0,37 X 0,74 M
"
COGETI,,567883,,Alexandro Marcelo Zacaron,Telefone Ip 1 Linha E 2 Portas 10/100 Com Fonte
COGETI,,566948,,Leandro Augusto De Carvalho,"Access Point - Ponto De Acesso Sem Fio
"
COGETI,,566949,,Leandro Augusto De Carvalho,"Access Point - Ponto De Acesso Sem Fio
"
COGETI,,566950,,Leandro Augusto De Carvalho,"Access Point - Ponto De Acesso Sem Fio
"
COGETI,,566951,,Leandro Augusto De Carvalho,"Access Point - Ponto De Acesso Sem Fio
"
COGETI,,566952,,Leandro Augusto De Carvalho,"Access Point - Ponto De Acesso Sem Fio
"
COGETI,,383204,,Vinicius Stocker,Notebook
COGETI,,364954,,Janice Raimundi De Faria,"Monitor Lcd 19 Polegadas
"
COGETI,,314043,3831,Jorge Otta Junior,"Armário Alto Especial - Grapol - 2,30x0,97x0,50"
COGETI,,312806,2370,Jorge Otta Junior,"Condicionador De Ar Modelo Split Hi Wall
"
COGETI,,312064,1628,Leandro Augusto De Carvalho,Interface Celular
COGETI,,312594,2158,Leandro Augusto De Carvalho,Rack Móvel
COGETI,,24760,40402,Leandro Augusto De Carvalho,Serv
COGETI,,30141,46021,Leandro Augusto De Carvalho,Diversos [5235] - Informática
COGETI,,31461,47480,Leandro Augusto De Carvalho,"Switch 24p Marca D-Link, Modelo Des-1024"
COGETI,,311025,584,Jorge Otta Junior,Sistema De Monitoramento
COGETI,,311210,774,Leandro Augusto De Carvalho,Relogio
COGETI,,311376,940,Jorge Otta Junior,Mural P/ Editais E Avisos
COGETI,,312028,1592,Vinicius Stocker,"Telefone Para Uso Em Mesa E Parede
"
COGETI,,312034,1598,Vinicius Stocker,Telefone Para Uso Em Mesa E Parede
COGETI,,526238,,Leandro Augusto De Carvalho,"Estante De Aço Com Divisórias, Face Simples, Com Base Fixa E Sete Prateleiras, Colunas Em Chapa 18 E Bandejas Em Chapa 24 Com Reforço Em Cada Uma, Com"
COGETI,,519218,,Leandro Augusto De Carvalho,"Switch Fast Ethernet 10/100 Base Tx, 24 Portas Empilháveis, Com Conector Rj45.
"
COGETI,,505911,,Leandro Augusto De Carvalho,"Tablet.
"
COGETI,,461110,,Leandro Augusto De Carvalho,Ponto De Acesso
COGETI,,461193,,Leandro Augusto De Carvalho,"Ponto De Acesso - Tipo 1 - Equipamento Do Tipo Thin Access Point, Ou Seja, Ap Permite Acesso A Rede Ethernet Via Wireless, Que Possui Todas As Configu
"
COGETI,,445907,,Leandro Augusto De Carvalho,"Monitor Led
"
COGETI,,440357,,Dieterson Debus,"Monitor Led
"
COGETI,,427171,,Leandro Augusto De Carvalho,Fonte De Energia - Poe
COGETI,,427174,,Leandro Augusto De Carvalho,Fonte De Energia - Poe
COGETI,,605183,,Leandro Augusto De Carvalho,Software De Monitoramento
COINF,,586247,,Wesley Klewerton Guez Assuncao,Telefone Ip 1 Linha E 2 Portas 10/100
COINF,,567881,,Wesley Klewerton Guez Assuncao,Telefone Ip 1 Linha E 2 Portas 10/100 Com Fonte
COINF1,,312609,2173,Douglas Jose Coutinho,Micrômetro Externo 
COINF1,,312574,2138,Rosane Fatima Passarini,Estação De Trabalho  Mesa Em L
COINF1,,441961,,Wesley Klewerton Guez Assuncao,Projetor Multimídia 
COINF1,,312608,2172,Douglas Jose Coutinho,Micrômetro Externo 
COINF1,,312607,2171,Douglas Jose Coutinho,Micrômetro Externo 
COINF1,,312610,2174,Douglas Jose Coutinho,Micrômetro Externo 
COMAT,,378378,,Ivan Jose Coser,Tripé Para Filmadora Profissional. 
COMAT,,378379,,Ivan Jose Coser,Cabeça Hidráulica Para Tripé De Filmadora Profissional. 
COMAT,,383169,,Adriano Gomes De Santana,"Notebook
"
COMAT,,383178,,Adriano Gomes De Santana,"Notebook
"
COMAT,,314003,3791,Ivan Jose Coser,Mesa Com 3 Gavetas Universal Office
COMAT,,312730,2294,Ivan Jose Coser,Microcomputador Dell
COMAT,,312485,2049,Ivan Jose Coser,Armário
COMAT,,312572,2136,Adriano Gomes De Santana,"Mesa Em L
"
COMAT,,310451,6,Ivan Jose Coser,Máquina De Calcular
COMAT,,310452,7,Ivan Jose Coser,Máquina De Calcular
COMAT,,310455,10,Carlos Henrique Quadros,"Máquina De Calcular
"
COMAT,,529132,,Ivan Jose Coser,"Armário Balcão Baixo  Confeccionado Em  Mdp 15mm Espessura, Com Acabamento Nas Bordas Em Fita Mesma Cor Do Móvel,  Medidas  74 Cm Altura X 90 Largura
"
COMAT,,490540,,Rodolfo Eduardo Vertuan,Filmadora
COMAT,,490549,,Rodolfo Eduardo Vertuan,Gravador  De Voz
COMAT,,505924,,Ivan Jose Coser,Calculadora Hp12c.
COMAT,,445898,,Ivan Jose Coser,"Monitor Led
"
COMAT,,445926,,Ivan Jose Coser,"Monitor Led
"
COMAT,,431273,,Ivan Jose Coser,Cadeira Fixa
COMAT,,431274,,Ivan Jose Coser,Cadeira Fixa
COMAT,,431275,,Ivan Jose Coser,Cadeira Fixa
COMAT,,431276,,Ivan Jose Coser,Cadeira Fixa
COMAT,,431277,,Ivan Jose Coser,Cadeira Fixa
COMAT,,431280,,Ivan Jose Coser,Cadeira Fixa
COMAT,,431282,,Ivan Jose Coser,Cadeira Fixa
COMAT,,431310,,Ivan Jose Coser,Cadeira Fixa
COMAT,,431311,,Ivan Jose Coser,Cadeira Fixa
COMAT,,431312,,Ivan Jose Coser,Cadeira Fixa
COMAT,,431313,,Ivan Jose Coser,Cadeira Fixa
COMAT,,431314,,Ivan Jose Coser,Cadeira Fixa
COMAT,,431315,,Ivan Jose Coser,Cadeira Fixa
COMAT,,429633,,Ivan Jose Coser,"Mesa Para Micro Computador
"
COMAT,,429636,,Ivan Jose Coser,"Mesa Para Micro Computador
"
COMAT,,429638,,Ivan Jose Coser,Mesa Para Micro Computador
COMAT,,431190,,Ivan Jose Coser,Cadeira Giratória Alta
COMAT,,537287,,Rosangela Aparecida Botinha Assumpcao,Tablet Samsung
COMAT,,537288,,Ivan Jose Coser,Projetor Multimídia
COMAT,,537289,,Ivan Jose Coser,"Projetor Multimídia
"
COMAT,,530332,,Ivan Jose Coser,"Mesa De Reunião De 2,75x1,00x0,78tampo De Mdf 30mm Post Forming E Toda A Sua Estrutura Em Mdf 30mm, Na Cor Maple C/ Sapatas Reguláveis, C/ Travamento"
COMAT,,530333,,Ivan Jose Coser,"Mesa De Reunião De 2,75x1,00x0,78tampo De Mdf 30mm Post Forming E Toda A Sua Estrutura Em Mdf 30mm, Na Cor Maple C/ Sapatas Reguláveis, C/ Travamento"
COMAT,,529131,,Ivan Jose Coser,"Armário Balcão Baixo  Confeccionado Em  Mdp 15mm Espessura, Com Acabamento Nas Bordas Em Fita Mesma Cor Do Móvel,  Medidas  74 Cm Altura X 90 Largura"
COMAT,,607174,,Ivan Jose Coser,Balcão
COMAT,,607192,,Ivan Jose Coser,Gaveteiro Volante Com 4 Gavetas
COMAT,,607199,,Ivan Jose Coser,"Gaveteiro Volante Com 4 Gavetas
"
COMAT,,607200,,Ivan Jose Coser,"Gaveteiro Volante Com 4 Gavetas
"
COMAT,,587915,,Heloisa Cristina Da Silva,Computador Portatil [Notebook]
COMAT,,567873,,Ivan Jose Coser,Telefone Ip 1 Linha E 2 Portas 10/100 Com Fonte
COMAT,,534768,,Ivan Jose Coser,"Mesa De Reunião Oval Em Mdf 25 Mm, Laminado Em Madeira Natural Pré Composta Marfim Com Bordas 360º De 2000 X 1000 X 750mm, Com Estrutura Preta."
COMAT,,537274,,Ivan Jose Coser,Lousa Digital
COMAT,,537275,,Ivan Jose Coser,Câmera Digital Eos Rebel T5
COMAT,,537278,,Ivan Jose Coser,Notebook Lenovo
COMAT,,537281,,Ivan Jose Coser,Monitor 23ea53v-P Lg23 Led
COMAT,,537282,,Ivan Jose Coser,Impressora Laser Colorida 
COMAT,,537284,,Ivan Jose Coser,Microcomputador Hp
COMAT,,537286,,Ivan Jose Coser,Tablet Samsung
COPEQ,,383171,,Clovis Bombardelli,Notebook
COPEQ,,567890,,Michelle Maria Detoni Zanette,Telefone Ip 1 Linha E 2 Portas 10/100 Com Fonte
COPEQ,,500549,,Clovis Bombardelli,Evaporador Rotativo A Vácuo. 
COPEQ,,461996,,Ricardo Fiori Zara,Notebook Hp 6470b
COPEQ,,431141,,Janice Raimundi De Faria,Cadeira Giratória Alta
COPEQ,,543975,,Danielle Camargo,Balança Analítica
COPEQ,,543979,,Danielle Camargo,Balança Analítica
COPEQ,,532641,,Jones Erni Schmitz,"Capela De Exaustão – Estrutura Construída Em Fibra De Vidro, Com Dimensões Mínimas Externas De 130 X 82 X 60 Cm [Largura X Altura X Profundidade]. Com"
COPEQ,,532649,,Ricardo Fiori Zara,"Banqueta , Fabricada Em Polipropileno Reforçado, Com As Seguintes Caracteristicas, Altura 45 Cm, Largura 35 Cm, Profundidade 35 Cm, Empilhavel, Na Cor"
COPEQ,,532650,,Ricardo Fiori Zara,"Banqueta , Fabricada Em Polipropileno Reforçado, Com As Seguintes Caracteristicas, Altura 45 Cm, Largura 35 Cm, Profundidade 35 Cm, Empilhavel, Na Cor"
COPEQ,,532658,,Ricardo Fiori Zara,"Banqueta , Fabricada Em Polipropileno Reforçado, Com As Seguintes Caracteristicas, Altura 45 Cm, Largura 35 Cm, Profundidade 35 Cm, Empilhavel, Na Cor"
COPEQ,,532663,,Ricardo Fiori Zara,"Banqueta , Fabricada Em Polipropileno Reforçado, Com As Seguintes Caracteristicas, Altura 45 Cm, Largura 35 Cm, Profundidade 35 Cm, Empilhavel, Na Cor"
COPEQ,,532668,,Ricardo Fiori Zara,"Banqueta , Fabricada Em Polipropileno Reforçado, Com As Seguintes Caracteristicas, Altura 45 Cm, Largura 35 Cm, Profundidade 35 Cm, Empilhavel, Na Cor"
COPEQ,,532685,,Ricardo Fiori Zara,"Banqueta , Fabricada Em Polipropileno Reforçado, Com As Seguintes Caracteristicas, Altura 45 Cm, Largura 35 Cm, Profundidade 35 Cm, Empilhavel, Na Cor"
COPEQ,,532687,,Ricardo Fiori Zara,"Banqueta , Fabricada Em Polipropileno Reforçado, Com As Seguintes Caracteristicas, Altura 45 Cm, Largura 35 Cm, Profundidade 35 Cm, Empilhavel, Na Cor"
COPEQ,,532688,,Ricardo Fiori Zara,"Banqueta , Fabricada Em Polipropileno Reforçado, Com As Seguintes Caracteristicas, Altura 45 Cm, Largura 35 Cm, Profundidade 35 Cm, Empilhavel, Na Cor"
COPEQ,,532695,,Ricardo Fiori Zara,"Banqueta , Fabricada Em Polipropileno Reforçado, Com As Seguintes Caracteristicas, Altura 45 Cm, Largura 35 Cm, Profundidade 35 Cm, Empilhavel, Na Cor"
COPEQ,,532696,,Ricardo Fiori Zara,"Banqueta , Fabricada Em Polipropileno Reforçado, Com As Seguintes Caracteristicas, Altura 45 Cm, Largura 35 Cm, Profundidade 35 Cm, Empilhavel, Na Cor"
COPEQ,,529000,,Danielle Camargo,"Microscópio Binocular, P/ Trabalhos Em Campo Claro De Rotina. 4 Objetivas Acromáticas De Aumento De 4x, 10x, 40x E 100x [Imersão De Óleo], Iluminador"
COPEQ,,529001,,Danielle Camargo,"Microscópio Binocular, P/ Trabalhos Em Campo Claro De Rotina. 4 Objetivas Acromáticas De Aumento De 4x, 10x, 40x E 100x [Imersão De Óleo], Iluminador"
COPEQ,,529002,,Danielle Camargo,"Microscópio Binocular, P/ Trabalhos Em Campo Claro De Rotina. 4 Objetivas Acromáticas De Aumento De 4x, 10x, 40x E 100x [Imersão De Óleo], Iluminador"
COPEQ,,529003,,Danielle Camargo,"Microscópio Binocular, P/ Trabalhos Em Campo Claro De Rotina. 4 Objetivas Acromáticas De Aumento De 4x, 10x, 40x E 100x [Imersão De Óleo], Iluminador"
COPEQ,,529004,,Danielle Camargo,"Microscópio Binocular, P/ Trabalhos Em Campo Claro De Rotina. 4 Objetivas Acromáticas De Aumento De 4x, 10x, 40x E 100x [Imersão De Óleo], Iluminador"
COPEQ,,529005,,Danielle Camargo,"Microscópio Binocular, P/ Trabalhos Em Campo Claro De Rotina. 4 Objetivas Acromáticas De Aumento De 4x, 10x, 40x E 100x [Imersão De Óleo], Iluminador"
COPEQ,,529006,,Danielle Camargo,"Microscópio Binocular, P/ Trabalhos Em Campo Claro De Rotina. 4 Objetivas Acromáticas De Aumento De 4x, 10x, 40x E 100x [Imersão De Óleo], Iluminador"
COPEQ,,529007,,Danielle Camargo,"Microscópio Binocular, P/ Trabalhos Em Campo Claro De Rotina. 4 Objetivas Acromáticas De Aumento De 4x, 10x, 40x E 100x [Imersão De Óleo], Iluminador"
COPEQ,,529008,,Danielle Camargo,"Microscópio Binocular, P/ Trabalhos Em Campo Claro De Rotina. 4 Objetivas Acromáticas De Aumento De 4x, 10x, 40x E 100x [Imersão De Óleo], Iluminador"
COPEQ,,529009,,Danielle Camargo,"Microscópio Binocular, P/ Trabalhos Em Campo Claro De Rotina. 4 Objetivas Acromáticas De Aumento De 4x, 10x, 40x E 100x [Imersão De Óleo], Iluminador"
COPEQ,,529010,,Danielle Camargo,"Microscópio Binocular, P/ Trabalhos Em Campo Claro De Rotina. 4 Objetivas Acromáticas De Aumento De 4x, 10x, 40x E 100x [Imersão De Óleo], Iluminador"
COPEQ,,529011,,Danielle Camargo,"Microscópio Binocular, P/ Trabalhos Em Campo Claro De Rotina. 4 Objetivas Acromáticas De Aumento De 4x, 10x, 40x E 100x [Imersão De Óleo], Iluminador"
COPEQ,,529012,,Danielle Camargo,"Microscópio Binocular, P/ Trabalhos Em Campo Claro De Rotina. 4 Objetivas Acromáticas De Aumento De 4x, 10x, 40x E 100x [Imersão De Óleo], Iluminador"
COPEQ,,529013,,Danielle Camargo,"Microscópio Binocular, P/ Trabalhos Em Campo Claro De Rotina. 4 Objetivas Acromáticas De Aumento De 4x, 10x, 40x E 100x [Imersão De Óleo], Iluminador"
COPEQ,,529014,,Danielle Camargo,"Microscópio Binocular, P/ Trabalhos Em Campo Claro De Rotina. 4 Objetivas Acromáticas De Aumento De 4x, 10x, 40x E 100x [Imersão De Óleo], Iluminador"
COPEQ,,529015,,Danielle Camargo,"Microscópio Binocular, P/ Trabalhos Em Campo Claro De Rotina. 4 Objetivas Acromáticas De Aumento De 4x, 10x, 40x E 100x [Imersão De Óleo], Iluminador"
COPEQ,,529016,,Danielle Camargo,"Microscópio Binocular, P/ Trabalhos Em Campo Claro De Rotina. 4 Objetivas Acromáticas De Aumento De 4x, 10x, 40x E 100x [Imersão De Óleo], Iluminador"
COPEQ,,529017,,Danielle Camargo,"Microscópio Binocular, P/ Trabalhos Em Campo Claro De Rotina. 4 Objetivas Acromáticas De Aumento De 4x, 10x, 40x E 100x [Imersão De Óleo], Iluminador"
COPEQ,,529018,,Danielle Camargo,"Microscópio Binocular, P/ Trabalhos Em Campo Claro De Rotina. 4 Objetivas Acromáticas De Aumento De 4x, 10x, 40x E 100x [Imersão De Óleo], Iluminador"
COPEQ,,529019,,Danielle Camargo,"Microscópio Binocular, P/ Trabalhos Em Campo Claro De Rotina. 4 Objetivas Acromáticas De Aumento De 4x, 10x, 40x E 100x [Imersão De Óleo], Iluminador"
COPEQ,,529020,,Danielle Camargo,"Microscópio Binocular, P/ Trabalhos Em Campo Claro De Rotina. 4 Objetivas Acromáticas De Aumento De 4x, 10x, 40x E 100x [Imersão De Óleo], Iluminador"
COPEQ,,529021,,Danielle Camargo,"Microscópio Binocular, P/ Trabalhos Em Campo Claro De Rotina. 4 Objetivas Acromáticas De Aumento De 4x, 10x, 40x E 100x [Imersão De Óleo], Iluminador"
COPEQ,,529022,,Danielle Camargo,"Microscópio Binocular, P/ Trabalhos Em Campo Claro De Rotina. 4 Objetivas Acromáticas De Aumento De 4x, 10x, 40x E 100x [Imersão De Óleo], Iluminador"
COPEQ,,529023,,Danielle Camargo,"Microscópio Binocular, P/ Trabalhos Em Campo Claro De Rotina. 4 Objetivas Acromáticas De Aumento De 4x, 10x, 40x E 100x [Imersão De Óleo], Iluminador"
COPEQ,,529024,,Danielle Camargo,"Microscópio Binocular, P/ Trabalhos Em Campo Claro De Rotina. 4 Objetivas Acromáticas De Aumento De 4x, 10x, 40x E 100x [Imersão De Óleo], Iluminador"
COPEQ,,529025,,Danielle Camargo,"Microscópio Binocular, P/ Trabalhos Em Campo Claro De Rotina. 4 Objetivas Acromáticas De Aumento De 4x, 10x, 40x E 100x [Imersão De Óleo], Iluminador"
COPEQ,,529026,,Danielle Camargo,"Microscópio Binocular, P/ Trabalhos Em Campo Claro De Rotina. 4 Objetivas Acromáticas De Aumento De 4x, 10x, 40x E 100x [Imersão De Óleo], Iluminador"
COPEQ,,529027,,Danielle Camargo,"Microscópio Binocular, P/ Trabalhos Em Campo Claro De Rotina. 4 Objetivas Acromáticas De Aumento De 4x, 10x, 40x E 100x [Imersão De Óleo], Iluminador"
COPEQ,,529028,,Danielle Camargo,"Microscópio Binocular, P/ Trabalhos Em Campo Claro De Rotina. 4 Objetivas Acromáticas De Aumento De 4x, 10x, 40x E 100x [Imersão De Óleo], Iluminador"
COPEQ,,529029,,Danielle Camargo,"Microscópio Binocular, P/ Trabalhos Em Campo Claro De Rotina. 4 Objetivas Acromáticas De Aumento De 4x, 10x, 40x E 100x [Imersão De Óleo], Iluminador"
COPEQ,,529030,,Danielle Camargo,"Termômetro Digital Com Mira Laser, , Com Mira Laser [Classe Ii], Lcd De 3 1/2 Dígitos, Resolução De 0.5°C / 1°C Ou 1°F, Precisão Básica De 2% Ou 2"
COPEQ,,529031,,Danielle Camargo,"Termômetro Digital Com Mira Laser, , Com Mira Laser [Classe Ii], Lcd De 3 1/2 Dígitos, Resolução De 0.5°C / 1°C Ou 1°F, Precisão Básica De 2% Ou 2"
COPEQ,,529032,,Danielle Camargo,"Termômetro Digital Com Mira Laser, , Com Mira Laser [Classe Ii], Lcd De 3 1/2 Dígitos, Resolução De 0.5°C / 1°C Ou 1°F, Precisão Básica De 2% Ou 2"
COPEQ,,586238,,Michelle Maria Detoni Zanette,Telefone Ip 1 Linha E 2 Portas 10/100
COPEQ,,312489,2053,Clayton Antunes Martin,"Armário
"
C-PPGQB,,311384,948,Tatiana Shioji Tiuman,Gaveteiro
C-SHAFT 2º,,497332,,Leandro Augusto De Carvalho,Switch Gigabit Tipo 5
C-SHAFT 2º,,475722,,Leandro Augusto De Carvalho,Switch Gigabit Ethernet Tipo 06
C-SHAFT 2º,,427355,,Leandro Augusto De Carvalho,"No Break Com Sistema De Energia Ininterrupta
"
C-SHAFT 2º,,478509,,Leandro Augusto De Carvalho,"Switch Com As Seguintes Características- Portas, 48 Fast Ethernet + 2 Gigabit Ethernet Combo Ethernet Mini-Gbic- Capacidade De Comutação E Taxa De Tr"
C-SHAFT 2º,,397358,,Jorge Otta Junior,"Switch 26 Portas  Gigabit - Poe
"
C-SHAFT 2º,,535156,,Leandro Augusto De Carvalho,"Switch Cisco Ws-C2960x-24ts-Ll - Switch Com 24 Portas 10/100/1000mbps [Rj45] Autosensing E 4 Portas Mini-Gbic, Porta De Console Para Gerenciamento Via Cli , Camada 2, Gerenciável, Dev
"
C-SPCV,,524776,,Lucas Boabaid Ibrahim,"Carteira, Tubo Em Aço 20 X 40, Pintura Epóxi, Ponteiras De Polipropileno, Dimensões Do Tampo 560 X 240 X 20, Fixado Com4 Parafusos Auto Atarrachantes, Revestimento Em Melamínico.
"
C-SPCV,,427965,,Lucas Boabaid Ibrahim,"Mesa Estação De Trabalho, Formato Em L, Com Tampo Medindo 140 X 140 X 060 X 074 Sem Gavetas, Tampo Em Laminado Melaminico De Baixa Pressão, Texturizad"
C-SPCV,,518427,,Gustavo Savaris,"Digitalizador De Documentos Para Auto Atendimento, Que Gera Imagens De Alta Qualidade Profundidade De Foco 7,6 Cm E Aréa De Digitalização De 488mm C35
"
C-SPCV,,314088,3976,Fulvio Natercio Feiber,"Quadro Porta-Cartaz,Quadro Branco, Estrutura Madeira Comlaminado Melamínico Fórmica Branco Quadriculado, Medida 2,00 X 1,20 M,  Suporte Para Apagador"
C-SPCV,,454452,,Marcos Vinicius Schlichting,"Armário Alto,
"
C-SPCV,,524831,,Lucia Bressiani,"Cadeira Em Tubo Industrial 7/8, 4 Pés, Pintura Eletrostáticaa Pó Antiferrugem, Preta, Assento E Encosto Anatômico, Estofado Com Espuma Injetada Em Tecido Polipropileno."
C-SPCV,,364961,,Fulvio Natercio Feiber,"Monitor Lcd 19 Polegadas
"
C-SPCV,,431290,,Fulvio Natercio Feiber,"Cadeira Fixa
"
C-SPCV,,235263,5581,Gladis Cristina Furlan,Arquivo De Aço
C-SPCV,,431291,,Fulvio Natercio Feiber,"Cadeira Fixa
"
C-SPF,,487969,,Rafael Bertolini Frigori,"Cadeira Giratória Presidente , Espuma Injetada Anatômica De 50mm, Regulagem De Altura A Gás, Mecanismo Relax, Base Metálica Com Capa, Rodízios De"
C-SPF,,461942,,Marcelo Fernandes,"Conjunto Computador Hp 6300pro Com Monitor Lcd L200hx 20,
"
C-SPF,,461987,,Rafael Bertolini Frigori,Notebook Hp 8470p
C-SPF,,487960,,Douglas Jose Coutinho,"Cadeira Giratória Presidente , Espuma Injetada Anatômica De 50mm, Regulagem De Altura A Gás, Mecanismo Relax, Base Metálica Com Capa, Rodízios De"
C-SPF,,440052,,Douglas Jose Coutinho,Aparelho De Ar Condicionado
C-SPF,,440354,,Marcelo Fernandes,Monitor Led 
C-SPF,,431217,,Marcelo Fernandes,Cadeira Giratória Alta
C-SPF,,431219,,Douglas Jose Coutinho,Cadeira Giratória Alta
C-SPF,,431220,,Marcelo Fernandes,Cadeira Giratória Alta
C-SPF,,413615,,Douglas Jose Coutinho,"Impressora Laser
"
C-SPF,,427888,,Rafael Bertolini Frigori,"No Break, Potencia Nominal 1.200 Va, Bivolt Automático, Potencia Continua De 500 W"
C-SPF,,427971,,Douglas Jose Coutinho,"Mesa Estação De Trabalho, Formato Em L, Com Tampo Medindo 140 X 140 X 060 X 074 Sem Gavetas, Tampo Em Laminado Melaminico De Baixa Pressão, Texturizad"
C-SPF,,427972,,Marcelo Fernandes,"Mesa Estação De Trabalho, Formato Em L, Com Tampo Medindo 140 X 140 X 060 X 074 Sem Gavetas, Tampo Em Laminado Melaminico De Baixa Pressão, Texturizad"
C-SPF,,427973,,Rafael Bertolini Frigori,"Mesa Estação De Trabalho, Formato Em L, Com Tampo Medindo 140 X 140 X 060 X 074 Sem Gavetas, Tampo Em Laminado Melaminico De Baixa Pressão, Texturizad"
C-SPF,,427974,,Marcelo Fernandes,"Mesa Estação De Trabalho, Formato Em L, Com Tampo Medindo 140 X 140 X 060 X 074 Sem Gavetas, Tampo Em Laminado Melaminico De Baixa Pressão, Texturizad"
C-SPF,,383168,,Marcelo Fernandes,Notebook
C-SPF,,364981,,Marcelo Fernandes,Monitor Lcd 19 Polegadas 
C-SPF,,364982,,Marcelo Fernandes,Monitor Lcd 19 Polegadas 
